worker_id,city_risk_index,rainfall_last_3day_avg,flood_zone_flag,traffic_peak_index,pollution_spike_flag,parcel_demand_index,historical_income_variance,active_hours_ratio,gps_jump_distance,claim_frequency_7day,nearby_claim_cluster_score,income_loss_hours,disruption_risk_score_feature,mobility_stability_index,logistics_volatility_feature,behavioral_trust_index,rain_traffic_interaction,flood_claim_interaction,gps_claim_anomaly,high_income_loss_risk_flag,expected_income_loss_hours_next_week
WRK-03671,0.677,33.3,1,0.8267,0,0.2757,0.9502,0.634,2.12,0.0,0.0279,13.2,0.489975,0.8393223032888091,0.7221090759075908,0.8635299999999999,0.07865459999999999,0.0,0.0,1,14.044619722890785
WRK-03672,0.635,160.26,1,1.0,1,0.05,1.0,0.8707,0.6,6.0,0.3703,15.82,0.81026,0.944239142440229,0.9797854785478548,0.6336549999999999,0.4578857142857143,0.6,0.004040857559771008,1,18.473697056082344
WRK-03673,0.6493,80.52,0,1.0,0,0.7785,0.3425,0.6417,1.42,1.0,0.2867,8.85,0.33052,0.8471166371085419,0.4428052805280528,0.7535850000000001,0.23005714285714285,0.0,0.0015938938152430086,1,8.812302781750832
WRK-03674,0.7739,128.66,1,1.0,0,0.1916,1.0,0.6486,3.48,0.0,0.6601,24.31,0.62866,0.8360030261533281,0.8337458745874587,0.6789799999999999,0.3676,0.0,0.0,1,24.724612873599593
WRK-03675,0.3848,51.0,0,0.6741,1,0.7318,0.4735,0.7119,1.17,1.0,0.1376,0.43,0.369525,0.8768803277584465,0.4601410891089109,0.8228850000000001,0.09822600000000001,0.0,0.0013132787069255777,0,0.8843900522731827
WRK-03676,0.7722,107.97,1,0.918,0,0.2705,0.9497,0.8894,1.04,6.0,0.2616,17.23,0.58747,0.948755846896397,0.727222112211221,0.6728099999999999,0.28318988571428577,0.6,0.007004153103603081,1,23.288902883882184
WRK-03677,0.4454,105.52,1,1.0,0,0.5075,0.3906,0.6064,0.83,5.0,0.5347,17.37,0.6055200000000001,0.8369701470423168,0.20324141914191424,0.52683,0.3014857142857143,0.5,0.0046582107980693566,1,18.346691949022173
WRK-03678,0.6155,51.38,0,0.7385,0,0.5775,0.311,0.7702,1.6,0.0,0.2197,3.43,0.23600500000000002,0.8973043798406106,0.21975330033003304,0.85366,0.10841180000000002,0.0,0.0,0,3.9765943811944284
WRK-03679,0.8198,87.98,0,0.9237,0,0.1092,1.0,0.5367,2.55,3.0,0.1104,11.72,0.318905,0.7975063553709733,0.9187293729372936,0.6997249999999999,0.23219178857142858,0.0,0.008586822314513392,1,10.515233914500067
WRK-03680,0.4226,43.23,0,0.7558,1,0.4889,0.5696,0.2662,88.38,6.8,0.9363,21.65,0.38217999999999996,0.11126168144573052,0.31192458745874585,0.22428,0.09335209714285714,0.0,0.674580761028172,1,17.868525292675447
WRK-03681,0.4442,73.54,0,0.8642,0,0.464,0.6874,0.8069,1.16,1.0,0.3764,6.94,0.28959,0.9149476753844428,0.3965052805280528,0.7844949999999999,0.18158076571428572,0.0,0.0013020541025928806,0,9.378218121919735
WRK-03682,0.8153,186.71,1,1.0,0,0.2576,1.0,0.6091,1.5,5.0,0.5683,27.2,0.6867099999999999,0.8335378561005724,0.7656765676567656,0.517695,0.5334571428571429,0.5,0.008418453249522935,1,22.76424888802913
WRK-03683,0.455,39.86,1,0.7499,0,0.3808,0.7296,0.6501,2.54,2.0,0.1761,12.69,0.477335,0.8429337029969695,0.5034138613861385,0.754705,0.08540289714285715,0.2,0.005702099001010201,1,11.612622960437063
WRK-03684,0.545,81.17,0,0.9357,0,0.164,1.0,0.8807,0.89,1.0,0.3588,8.38,0.315095,0.9462860612863396,0.8622112211221122,0.815605,0.21700219714285712,0.0,0.000998989785610055,1,10.071140862102727
WRK-03685,0.4805,10.72,0,0.4409,0,0.2722,1.0,0.5586,1.57,1.0,0.3524,3.88,0.120945,0.8128664227185991,0.7506188118811881,0.70479,0.013504137142857146,0.0,0.0017622628802334676,0,5.053572664820287
WRK-03686,0.5719,33.29,0,0.7477,0,0.9892,0.9286,0.8641,5.42,1.0,0.0384,2.08,0.220215,0.9091375867100686,0.9531613861386139,0.905915,0.07111695142857143,0.0,0.006083735548321907,0,0.5168050426084452
WRK-03687,0.7019,128.51,1,1.0,1,0.05,1.0,0.913,0.38,2.0,0.4298,22.07,0.77851,0.962640790212145,0.9797854785478548,0.77061,0.36717142857142854,0.2,0.0008530699292849907,1,22.364847611107216
WRK-03688,0.3809,18.11,0,0.638,0,0.5713,0.2586,0.8012,0.31,0.0,0.1164,2.36,0.17761,0.9183922235941184,0.18715891089108916,0.8955,0.03301194285714285,0.0,0.0,0,2.8368917321742355
WRK-03689,0.1891,9.0,0,0.579,0,0.3908,0.7398,0.5417,9.72,1.0,0.2432,1.86,0.15375,0.7512181075317096,0.49820033003300335,0.731635,0.014888571428571428,0.0,0.010910315411381724,0,1.9136612061854548
WRK-03690,0.5348,32.25,0,1.0,0,0.2922,0.9119,0.721,2.58,1.0,0.3376,7.8,0.28225,0.8710243124929846,0.6859417491749175,0.76607,0.09214285714285714,0.0,0.0028959479178358896,0,8.330530877682
WRK-03691,0.6198,67.73,0,0.8018,0,0.8074,1.0,0.6073,4.21,2.0,0.0055,6.32,0.26818,0.8145666494556068,0.8013613861386139,0.790905,0.1551597542857143,0.0,0.009451116848131082,0,3.9106796033650744
WRK-03692,0.4734,49.52,0,0.8049,0,0.9139,0.8084,0.811,3.9,3.0,0.3022,7.34,0.250745,0.8981344258614885,0.8154004950495051,0.7381899999999999,0.11388185142857143,0.0,0.013132787069255776,0,7.408386030753922
WRK-03693,0.6296,14.96,0,0.8344,1,0.568,0.3781,0.9025,2.59,1.0,0.1084,2.52,0.37356,0.9435569648669885,0.24350544554455442,0.898355,0.035664640000000004,0.0,0.0029071725221685865,0,1.8542423801730585
WRK-03694,0.5261,55.66,0,0.9725,0,0.7308,1.0,0.5651,0.38,0.0,0.0618,6.65,0.29878499999999997,0.823480790212145,0.7223597359735974,0.829245,0.1546552857142857,0.0,0.0,0,7.339375245585471
WRK-03695,0.7116,78.93,1,0.8751,0,0.4842,0.4815,0.5372,2.77,3.0,0.0194,16.1,0.547705,0.7962247075990572,0.2727219471947194,0.7272,0.19734755142857144,0.3,0.00932764620047141,1,19.017886804220865
WRK-03696,0.2802,49.77,0,0.6544,0,0.7692,0.5566,0.5579,4.48,0.0,0.0505,0.0,0.21337,0.7929882635537099,0.540263696369637,0.8301149999999999,0.09305568000000002,0.0,0.0,0,0.7896476747891843
WRK-03697,0.5273,84.45,0,1.0,0,0.7311,0.2849,0.7688,0.37,3.0,0.2122,9.7,0.33445,0.9050281378381412,0.36511914191419137,0.75042,0.2412857142857143,0.0,0.001245931080929394,1,9.085013926721139
WRK-03698,0.7304,74.82,0,0.9534,0,0.2353,1.0,0.828,2.12,0.0,0.1874,6.51,0.31317,0.9169223032888092,0.7886757425742574,0.8835799999999999,0.20380968,0.0,0.0,0,4.9712652112246944
WRK-03699,0.5796,93.03,0,1.0,1,0.2257,1.0,0.7092,3.36,0.0,0.3815,10.8,0.49302999999999997,0.8610511976652824,0.7985767326732673,0.78377,0.2658,0.0,0.0,1,9.083219421277049
WRK-03700,0.6195,57.72,0,0.841,1,0.6678,0.0991,0.6846,0.32,0.0,0.125,3.76,0.41796999999999995,0.8716848759681222,0.20693448844884482,0.8521099999999999,0.13869291428571429,0.0,0.0,0,3.8492316650527965
WRK-03701,0.4146,14.62,0,0.8956,1,0.5644,0.2526,0.542,0.44,0.0,0.1667,5.16,0.38852,0.8138367044561678,0.17704257425742576,0.78969,0.037410491428571425,0.0,0.0,0,7.700313771002202
WRK-03702,0.5189,26.41,0,0.9487,0,0.346,0.794,0.5395,0.58,1.0,0.1889,5.78,0.263585,0.8118938376922213,0.5715049504950496,0.7471549999999999,0.07158619142857144,0.0,0.0006510270512964403,0,4.536987179054118
WRK-03703,0.4906,31.54,0,0.7508,0,1.0,0.9436,0.7145,0.63,1.0,0.1429,4.71,0.21924,0.8815570995622404,0.9718,0.822205,0.06765780571428572,0.0,0.0007071500729599264,0,3.992894262275953
WRK-03704,0.3938,17.79,0,0.5494,0,0.4181,0.6888,0.8446,1.11,0.0,0.2984,1.07,0.15514,0.9303644135144237,0.4445443894389438,0.85609,0.02792521714285714,0.0,0.0,0,0.9855367724357995
WRK-03705,0.3811,36.18,0,0.6653,0,1.0,0.9004,0.5493,0.41,0.0,0.3755,1.29,0.202505,0.8169587473341564,0.9501999999999999,0.729605,0.06877301142857142,0.0,0.0,0,1.139318490381067
WRK-03706,0.6313,79.19,1,0.8506,0,0.202,1.0,0.8903,0.55,0.0,0.3361,13.95,0.54184,0.9524158805702099,0.823019801980198,0.860775,0.19245432571428572,0.0,0.0,1,11.200694201376745
WRK-03707,0.6322,25.67,0,0.7222,0,0.9282,0.8049,0.8034,12.29,1.0,0.2,2.68,0.20622,0.8385897676506906,0.8283988448844885,0.83619,0.052968211428571436,0.0,0.013795038724884915,0,1.288939522118405
WRK-03708,0.3619,45.11,0,0.7332,0,0.5994,0.2384,0.5472,1.15,2.0,0.1783,1.11,0.22841,0.8111350230104388,0.2060399339933994,0.71803,0.09449900571428572,0.0,0.0025816589965203664,0,1.5165798363209335
WRK-03709,0.5967,75.29,0,0.8428,0,0.5954,0.172,0.6246,0.96,2.0,0.2253,4.97,0.28598999999999997,0.8433746279043665,0.16871452145214527,0.73102,0.18129832,0.0,0.002155124031877871,0,4.527422137349222
WRK-03710,0.3681,52.36,0,0.7433,0,0.8068,0.5728,0.9231,0.11,0.0,0.3862,3.15,0.23818499999999998,0.9684991761140419,0.5871425742574257,0.8572249999999999,0.11119768000000001,0.0,0.0,0,2.4551169619255635
WRK-03711,0.4512,89.74,0,1.0,1,0.4333,0.5609,0.0899,68.71,4.2,0.9316,22.25,0.48973999999999995,0.1732144617802234,0.36491782178217813,0.25498499999999996,0.25639999999999996,0.0,0.32392187675384365,1,30.34777279771618
WRK-03712,0.2817,19.94,0,0.7326,0,0.9158,0.906,0.608,0.27,2.0,0.122,4.23,0.20309,0.841381614098103,0.8661600660066007,0.7562,0.04173726857142858,0.0,0.0006061286339656513,0,4.67695416508001
WRK-03713,0.4461,61.24,1,0.7468,0,0.5951,0.2489,0.8102,2.31,3.0,0.2214,7.57,0.49794000000000005,0.9085226983948816,0.2068551155115511,0.76215,0.13066866285714288,0.3,0.007778650802559191,0,11.712598419482134
WRK-03714,0.5368,49.38,0,0.945,0,0.1804,1.0,0.713,1.93,0.0,0.0582,6.95,0.28563,0.8722019081827366,0.8452970297029703,0.8820899999999998,0.133326,0.0,0.0,0,8.734156447720405
WRK-03715,0.3371,29.59,0,0.6803,0,0.8566,0.5524,0.7066,6.74,0.0,0.3273,3.01,0.199665,0.8372477000785723,0.6283039603960396,0.79912,0.057514505714285714,0.0,0.0,0,4.241794488238758
WRK-03716,0.5499,86.21,0,0.9735,0,0.425,0.6602,0.6187,0.7,2.0,0.1201,13.84,0.329585,0.8427656661802672,0.42312805280528054,0.7605149999999999,0.23978695714285714,0.0,0.0015714446065776143,1,17.772470494596515
WRK-03717,0.4752,74.76,0,1.0,0,0.6391,0.0897,0.7254,1.43,0.0,0.0064,4.84,0.32476,0.8805292894825458,0.17263465346534654,0.90197,0.2136,0.0,0.0,0,3.337529529115558
WRK-03718,0.565,63.31,0,1.0,1,0.3722,0.8379,0.8034,1.84,0.0,0.036,7.97,0.46331,0.9089680368167024,0.5664334983498349,0.9203899999999998,0.1808857142857143,0.0,0.0,0,9.073429796194763
WRK-03719,0.3844,46.52,0,0.7021,0,0.692,0.1606,0.6162,0.4,0.0,0.2521,3.94,0.222045,0.8437860949601527,0.2626432343234323,0.7900399999999999,0.09331912,0.0,0.0,0,5.235881690959833
WRK-03720,0.4781,65.68,0,1.0,0,0.6044,0.3398,0.5585,0.06,1.0,0.3649,3.98,0.31568,0.822995914244023,0.26189669966996704,0.701005,0.18765714285714288,0.0,6.734762599618347e-05,0,4.683524357213492
WRK-03721,0.355,33.81,0,0.6476,0,1.0,1.0,0.4271,0.74,1.0,0.0113,2.94,0.19571,0.7658562756762823,1.0,0.761095,0.06255816,0.0,0.0008306207206195961,0,1.6882642877936058
WRK-03722,0.6494,123.75,0,1.0,0,0.4732,0.5534,0.4669,0.06,1.0,0.0731,10.3,0.37375,0.786355914244023,0.3200168316831683,0.756485,0.3535714285714286,0.0,6.734762599618347e-05,1,11.368725771459275
WRK-03723,0.507,54.17,0,0.6124,0,0.4608,0.7126,0.5548,2.88,0.0,0.2688,1.88,0.20727,0.8025238837130991,0.4124056105610561,0.7635399999999999,0.09478202285714288,0.0,0.0,0,1.3417056343386267
WRK-03724,0.3471,27.74,0,0.6486,0,0.6912,0.1318,0.926,5.58,0.0,0.2315,2.92,0.18988999999999998,0.9328200246941296,0.24741815181518156,0.90465,0.05140618285714286,0.0,0.0,0,3.326362189320535
WRK-03725,0.7615,122.98,1,1.0,0,0.4393,0.6412,0.829,1.22,4.0,0.4112,17.46,0.62298,0.9233835896284657,0.39887970297029696,0.67679,0.35137142857142856,0.4,0.005477606914356256,1,22.536056868812395
WRK-03726,0.315,18.68,0,0.572,0,0.6027,0.3442,0.8492,0.47,1.0,0.2559,3.18,0.16168,0.9365146615781793,0.262343399339934,0.83545,0.030528457142857138,0.0,0.0005275564036367705,0,4.812670131638594
WRK-03727,0.7807,189.95,1,1.0,0,0.6666,0.1196,0.715,7.17,2.0,0.3096,21.88,0.68995,0.8377117521607365,0.21594686468646862,0.7373699999999999,0.5427142857142857,0.2,0.016096082613087852,1,31.19846366895437
WRK-03728,0.6036,88.21,0,0.9471,0,0.757,0.3118,0.7749,0.91,3.0,0.3668,8.71,0.324985,0.9038313660343473,0.40528118811881186,0.706175,0.23869626000000002,0.0,0.0030643169828263477,1,8.7278494735933
WRK-03729,0.5481,130.48,0,1.0,0,0.8605,0.5766,0.4681,2.12,2.0,0.2837,12.27,0.38048,0.7729623032888091,0.6444262376237624,0.658725,0.37279999999999996,0.0,0.004759232237063632,1,15.90061242075066
WRK-03730,0.4049,43.18,0,0.5884,0,0.359,0.829,0.8424,1.98,2.0,0.0379,2.74,0.19028,0.9236251700527557,0.5755973597359736,0.86347,0.07259174857142858,0.0,0.004444943315748109,0,3.086033178208629
WRK-03731,0.5217,54.64,0,0.7426,1,0.4634,0.5801,0.8259,1.32,1.0,0.0708,2.57,0.39029,0.9214701133685037,0.3434740924092409,0.882825,0.11593046857142857,0.0,0.0014816477719160365,0,6.32285884717194
WRK-03732,0.3577,50.55,0,0.8775,0,0.439,0.586,0.779,4.84,1.0,0.3315,4.55,0.26992499999999997,0.8790037490178473,0.37158910891089103,0.7882,0.12673607142857143,0.0,0.005432708497025467,0,4.897024504796718
WRK-03733,0.5619,70.24,1,0.747,0,0.7557,0.5502,0.7442,4.74,1.0,0.0918,11.88,0.5069899999999999,0.865757225277809,0.5231404290429044,0.8479299999999999,0.14991222857142855,0.1,0.005320462453698494,1,13.064336564348498
WRK-03734,0.3307,13.31,0,0.5791,0,0.8341,0.4918,0.8372,0.7,0.0,0.0353,0.0,0.15808499999999998,0.9301656661802672,0.5747985148514851,0.9324299999999999,0.022022345714285716,0.0,0.0,0,0.9013585827468928
WRK-03735,0.3692,96.82,0,1.0,0,0.211,1.0,0.9146,2.22,5.0,0.0642,11.25,0.34681999999999996,0.9508888270288471,0.8137376237623762,0.7758499999999999,0.2766285714285714,0.0,0.012459310809293944,1,10.881937096589542
WRK-03736,0.4394,26.14,0,0.7855,1,0.6383,0.2716,0.673,1.18,0.0,0.104,0.0,0.372515,0.8612529801324504,0.2627595709570957,0.8543499999999999,0.05866562857142857,0.0,0.0,0,0.48738901914234883
WRK-03737,0.7297,101.58,1,0.9607,0,0.5565,0.3417,0.171,63.31,7.0,0.9277,28.2,0.591755,0.24202217981816243,0.21344488448844884,0.18654,0.2788225885714286,0.7,0.49744079021214377,1,27.55021412693509
WRK-03738,0.6497,94.06,1,0.9894,0,0.1025,1.0,0.838,0.54,1.0,0.3087,18.47,0.59141,0.9315632281962061,0.9256394389438944,0.8156899999999999,0.2658941828571429,0.1,0.0006061286339656513,1,20.723969618271177
WRK-03739,0.3616,43.14,0,0.6942,1,0.6841,0.2561,0.8945,0.32,0.0,0.3366,2.8,0.36668999999999996,0.9556448759681221,0.3022455445544555,0.862095,0.08556510857142857,0.0,0.0,0,5.166234302610759
WRK-03740,0.419,94.95,0,0.7944,0,0.7467,0.2437,0.6595,0.89,1.0,0.3392,7.3,0.29355,0.8578060612863396,0.3606082508250825,0.744065,0.21550937142857143,0.0,0.000998989785610055,0,7.568632951331233
WRK-03741,0.5022,24.76,0,0.9115,1,0.1271,1.0,0.7251,1.14,2.0,0.0966,9.24,0.40263499999999997,0.882362370636435,0.9002681518151815,0.804805,0.06448211428571429,0.0,0.002559209787854972,1,9.808752166111951
WRK-03742,0.612,57.15,0,1.0,0,0.4574,0.5548,0.5052,0.06,0.0,0.1508,7.36,0.30715,0.801675914244023,0.3370122112211221,0.7815799999999999,0.16328571428571428,0.0,0.0,0,4.68892247774618
WRK-03743,0.3212,22.84,0,0.616,1,0.9274,0.8362,0.6701,1.98,1.0,0.2182,1.66,0.32684,0.8547051700527557,0.8432237623762376,0.784075,0.0401984,0.0,0.0022224716578740544,0,2.4376385203791764
WRK-03744,0.5742,108.77,0,1.0,0,0.1728,1.0,0.6737,4.5,0.0,0.3159,9.7,0.35877000000000003,0.8391735683017174,0.8531353135313531,0.7910249999999999,0.3107714285714286,0.0,0.0,1,10.169100473731506
WRK-03745,0.6137,52.51,0,0.7538,0,0.6383,0.0427,0.656,1.79,0.0,0.0476,2.6,0.24096,0.8503447749466833,0.1483095709570957,0.86532,0.11309153714285715,0.0,0.0,0,2.792733843561
WRK-03746,0.3627,9.86,0,0.58,1,0.8923,0.8789,0.6519,0.25,1.0,0.3518,2.08,0.30486,0.8590763093500955,0.8283732673267327,0.737625,0.01633942857142857,0.0,0.00028061510831743115,0,2.875910754476931
WRK-03747,0.8431,72.14,0,0.8533,0,0.497,0.5589,0.7197,6.78,2.0,0.2877,7.52,0.28546499999999997,0.8422183095745875,0.29822062706270624,0.7455849999999999,0.17587732,0.0,0.015220563475137467,0,7.510819587755472
WRK-03748,0.3379,15.76,0,0.6288,0,0.4022,0.6528,0.5555,0.25,1.0,0.2471,3.96,0.17296,0.8205163093500953,0.44294290429042904,0.735295,0.028313965714285714,0.0,0.00028061510831743115,0,4.191372239552598
WRK-03749,0.4477,19.77,0,0.4952,1,0.9057,0.7725,0.8103,0.33,1.0,0.0741,4.09,0.29357,0.921897528342126,0.7889933993399338,0.876375,0.027971725714285713,0.0,0.00037041194297900913,0,3.9747200420989475
WRK-03750,0.4666,23.25,0,0.6446,1,0.5784,0.2152,0.7647,1.03,1.0,0.2711,1.59,0.3344,0.8989431945223931,0.17278151815181522,0.8013150000000001,0.042819857142857146,0.0,0.0011561342462678163,0,1.2828913239766555
WRK-03751,0.6083,76.65,0,0.8456,0,0.5303,0.5713,0.6791,6.05,3.0,0.0537,3.26,0.28805000000000003,0.830894686272309,0.30122343234323434,0.766575,0.18518640000000003,0.0,0.0203726568638455,0,3.269293157300884
WRK-03752,0.3906,70.62,0,0.844,0,0.491,0.5633,0.9337,0.74,0.0,0.0006,4.9,0.28162,0.9684962756762824,0.3066087458745875,0.9766149999999999,0.1702950857142857,0.0,0.0,0,6.41319853714815
WRK-03753,0.4393,34.61,0,0.6266,0,0.9332,0.7657,0.5304,4.21,0.0,0.0762,3.47,0.19126,0.7838066494556067,0.8139556105610561,0.8127799999999998,0.061961788571428575,0.0,0.0,0,3.864911579846289
WRK-03754,0.526,43.94,0,0.9694,0,0.746,0.2438,0.6423,1.97,2.0,0.0222,4.77,0.28629,0.8436525176787519,0.35993630363036305,0.7981449999999999,0.1217012457142857,0.0,0.004422494107082715,0,4.6900830694655955
WRK-03755,0.6072,82.75,0,0.9657,0,0.2592,1.0,0.6959,1.31,3.0,0.252,9.27,0.324175,0.8695374609944999,0.764026402640264,0.7129649999999998,0.22831907142857144,0.0,0.004411269502750017,1,10.107698399534435
WRK-03756,0.3897,50.7,0,0.9726,0,0.3648,0.751,0.7975,3.77,0.0,0.3167,3.77,0.29385,0.8936099449994388,0.530615511551155,0.8341149999999999,0.14088805714285715,0.0,0.0,0,6.40478795011619
WRK-03757,0.1971,53.56,0,0.7845,0,0.981,1.0,0.8751,1.39,2.0,0.3667,2.74,0.249685,0.9406786799865305,0.9804042904290429,0.7762749999999999,0.12005091428571428,0.0,0.0031204400044898342,0,4.268166008288346
WRK-03758,0.6976,85.18,0,1.0,0,0.7534,0.2609,0.7221,1.11,2.0,0.1971,7.24,0.33518000000000003,0.8813644135144236,0.3761183168316832,0.7736049999999999,0.2433714285714286,0.0,0.002491862161858789,0,4.0258698995638555
WRK-03759,0.6991,100.51,1,1.0,0,0.1658,1.0,0.5909,0.82,3.0,0.4885,20.39,0.60051,0.8308374946683129,0.8603547854785478,0.6052649999999999,0.2871714285714286,0.3,0.0027612526658435223,1,27.726634384656318
WRK-03760,0.637,71.01,0,0.9552,0,0.648,0.1466,0.8572,1.92,2.0,0.0565,3.88,0.30981000000000003,0.9299492558087328,0.210263696369637,0.86307,0.19379643428571433,0.0,0.004310248063755742,0,4.420422510915771
WRK-03761,0.4147,19.9,0,0.8298,1,0.4022,0.7371,0.3991,3.6,0.0,0.2615,8.18,0.37734999999999996,0.735394854641374,0.485092904290429,0.711235,0.04718005714285714,0.0,0.0,1,11.21164287915851
WRK-03762,0.5622,102.05,1,1.0,0,0.0605,1.0,0.826,0.35,2.0,0.361,18.64,0.60205,0.9280428330901336,0.9689562706270627,0.7607999999999999,0.29157142857142854,0.2,0.0007857223032888071,1,18.10817626672596
WRK-03763,0.6118,93.0,0,1.0,0,0.7165,0.5287,0.5204,2.23,2.0,0.0899,12.53,0.34299999999999997,0.7931414794028511,0.4719613861386139,0.7351699999999999,0.26571428571428574,0.0,0.005006173532382972,1,10.421553574785257
WRK-03764,0.3462,44.5,1,0.7252,0,0.5536,0.253,0.7773,5.38,3.0,0.0194,7.42,0.4758,0.8746869772140533,0.16610396039603958,0.8112349999999999,0.092204,0.3,0.018116511392973354,0,7.5953590607022266
WRK-03765,0.6894,78.01,1,0.891,0,0.0566,1.0,0.8589,0.88,4.0,0.3782,12.32,0.55076,0.9376334089123359,0.9729785478547854,0.697155,0.19859117142857144,0.4,0.00395106072510943,1,9.139329119292732
WRK-03766,0.7267,75.22,0,0.8536,0,0.4768,0.4845,0.5275,2.58,1.0,0.2995,6.78,0.28862,0.7936243124929846,0.2818539603960396,0.709775,0.1834508342857143,0.0,0.0028959479178358896,0,9.82652975256818
WRK-03767,0.5816,81.77,0,0.7825,0,0.6605,0.1965,0.6121,6.46,3.0,0.3604,7.18,0.27739499999999995,0.8013334336064655,0.2481056105610561,0.6511149999999999,0.18281435714285713,0.0,0.021753283196767257,0,7.896084955529013
WRK-03768,0.3984,55.62,0,0.7478,0,0.9763,0.8198,0.6974,2.04,0.0,0.2023,2.88,0.24257,0.8652210842967785,0.8854569306930693,0.8333999999999999,0.11883610285714286,0.0,0.0,0,1.951288603290283
WRK-03769,0.5392,60.43,1,0.7212,0,0.05,1.0,0.6485,0.24,3.0,0.3982,7.45,0.49073,0.8577836569760915,0.9797854785478548,0.652515,0.12452033142857143,0.3,0.0008081715119542017,0,10.04371189410178
WRK-03770,0.4136,34.32,0,0.9028,0,0.6707,0.1221,0.1246,36.31,4.3,0.7209,25.55,0.26002000000000003,0.40530077000785775,0.22142541254125409,0.32684,0.08852598857142857,0.0,0.17525311482770192,1,28.562680337706766
WRK-03771,0.546,81.78,0,0.8902,0,0.716,0.5507,0.8395,2.19,2.0,0.0103,6.5,0.30433,0.9210508699068358,0.48244570957095706,0.870735,0.2080015885714286,0.0,0.004916376697721394,0,8.310291050986018
WRK-03772,0.4518,74.33,0,1.0,0,0.6821,0.1067,0.7999,0.86,1.0,0.3497,6.96,0.32433,0.9141681041643283,0.22548283828382845,0.790055,0.21237142857142857,0.0,0.0009653159726119632,0,9.010548852656068
WRK-03773,0.5222,93.61,0,1.0,0,0.6858,0.3909,0.7057,0.8,2.0,0.3119,11.59,0.34360999999999997,0.8768921899203053,0.37139884488448843,0.733425,0.26745714285714284,0.0,0.0017959366932315595,1,16.14941691421336
WRK-03774,0.5512,22.69,0,0.872,1,0.6405,0.1529,0.7362,3.78,2.0,0.153,2.45,0.39069,0.8690225973734427,0.20567854785478545,0.7917699999999999,0.05653051428571429,0.0,0.008485800875519117,0,2.4771686444094847
WRK-03775,0.6176,100.99,1,0.974,1,0.2445,1.0,0.5733,6.19,3.0,0.5649,18.32,0.74449,0.7876318195083625,0.7791872937293729,0.576185,0.2810407428571428,0.3,0.020844090245818785,1,21.211371482384173
WRK-03776,0.3937,45.28,1,0.925,0,0.05,1.0,0.6496,0.08,3.0,0.308,17.3,0.5265299999999999,0.8593012189920306,0.9797854785478548,0.6799599999999999,0.11966857142857144,0.3,0.0002693905039847339,1,18.35791555414582
WRK-03777,0.7889,119.05,0,1.0,0,0.8702,0.573,0.7356,0.09,1.0,0.2101,10.62,0.36905,0.8936338713660343,0.6526303630363035,0.80943,0.34014285714285714,0.0,0.00010102143899427521,1,13.440358558753708
WRK-03778,0.407,74.33,0,0.5196,0,0.5093,0.6003,0.8487,0.03,1.0,0.3423,1.41,0.20422999999999997,0.9392779571220115,0.3062349834983498,0.8093549999999999,0.11034819428571428,0.0,3.3673812998091735e-05,0,1.9782916670839046
WRK-03779,0.249,11.4,0,0.4641,1,0.6182,0.2169,0.8729,0.96,1.0,0.2973,3.62,0.27742500000000003,0.9426946279043664,0.21467937293729372,0.8313249999999999,0.0151164,0.0,0.0010775620159389355,0,6.8189614860452386
WRK-03780,0.7519,65.77,1,0.9039,1,0.1471,1.0,0.8645,0.85,1.0,0.1363,13.55,0.691745,0.9400754517903245,0.8796410891089108,0.8766849999999999,0.16985572285714284,0.1,0.0009540913682792658,1,20.066599919459826
WRK-03781,0.6617,128.55,0,1.0,0,0.3421,0.8227,0.727,0.85,1.0,0.139,13.19,0.37855,0.8850754517903243,0.5898772277227722,0.82775,0.3672857142857143,0.0,0.0009540913682792658,1,11.412412790152246
WRK-03782,0.6372,50.02,0,0.9685,1,0.371,0.7337,0.519,0.52,0.0,0.0419,10.55,0.442145,0.8040979234481984,0.5155711221122112,0.8190799999999999,0.13841248571428572,0.0,0.0,1,12.841197448891661
WRK-03783,0.6613,70.33,0,1.0,0,0.4408,0.6096,0.9389,0.01,1.0,0.2776,10.17,0.32033,0.9754926523740038,0.3815326732673267,0.8603350000000001,0.20094285714285715,0.0,1.1224604332697247e-05,1,15.453071553961209
WRK-03784,0.4067,41.33,0,0.7028,0,0.4958,0.4257,0.0856,38.28,5.1,0.9267,24.7,0.21703,0.37643328768660966,0.2328582508250825,0.22344999999999998,0.08299063999999999,0.0,0.21913570546638178,1,22.743555796540328
WRK-03785,0.4076,6.9,0,0.4735,0,0.7861,0.5146,0.6739,2.52,0.0,0.1086,1.46,0.125275,0.8525883982489617,0.5366935643564357,0.853285,0.009334714285714286,0.0,0.0,0,0.9695773641310576
WRK-03786,0.6975,86.76,0,0.9611,0,0.7897,0.7676,0.4603,1.59,0.0,0.0671,10.58,0.32703499999999996,0.7734117274666068,0.6669064356435643,0.7909749999999999,0.23824296,0.0,0.0,1,13.93697021308498
WRK-03787,0.6115,29.45,0,0.8348,0,0.6659,0.1736,0.7214,1.25,1.0,0.2747,4.93,0.23815,0.8801415467504771,0.24222491749174924,0.78508,0.07024245714285714,0.0,0.0014030755415871557,0,5.53206028248213
